"timetocompletesurvey","Pseudonym","gender","Age","Familienstand","Children","AnzahlKinder","NoInstrument","ImChoraktiv","PrivaterMusikunterricht","ConsumptionRadio","ConsumptionPhysical","ConsumptionDigital","ConsumptionFreeStreaming","ConsumptionPremiumStreaming","ConsumptionOnlineRadio","ConsumptionLive","ActiveListening","AktiveSuchenachneuerMusik","MusicAppreciation","Spending_CD_Albums","Spending_CD_Singles","Spending_Music_DVD","Spending_Vinyl","Spending_DigitaleAlbums","Spending_DigitalTracks","Spending_Stream","Spending_OtherAbos","Warumamhäufigstengekauft","datetimeofsurveystart","dateoflastaccess","panel","Bildung","Beschäftigung","IncomeRaw","No_Mainstream_7Likert","Spending_Concerts","Spending_Festivals","Spending_ClubConcerts","Spending_DeluxeBoxes","Livestream_WTP","Winter2018_19","Summer2019","Winter2019_20","Summer2020","Winter2020_21","Consumption_Live","Consumption_Rec","s_Consumption_Physical_R","s_Consumption_PremiumStream_R","s_Consumption_FreeStream_R","s_Consumption_Digital_R","s_Consumption_Radio_R","s_Consumption_OnlineRadio_R","s_Consumption_R","s_No_Consumption_R","Consumption_Total","No_Consumption","ln_Consumption_Total","ln_Consumption_Rec","ln_Consumption_Live","Outlier_Consumption","Outlier_Consumption_Panel","Spending_Physical","Spending_Digital","Spending_Streaming","Spending_Rec","Spending_Live","s_Spending_Physical_R","s_Spending_Digital_R","s_Spending_Streaming_R","Spending_Total","No_Spending","ln_Spending_Total","ln_Spending_Rec","ln_Spending_Live","s_Spending_R","s_No_Spending_R","Outlier_Spending","Outlier_Spending_Panel","Corona","Summer","Winter","PurchaseReason_Atmosphere","PurchaseReason_Flexibility","PurchaseReason_Habit","PurchaseReason_None","PurchaseReason_Mobility","PurchaseReason_Other","PurchaseReason_SoundQuality","MaritalStat_LivAlone","MaritalStat_LivAlone_Partner","MaritalStat_LivTogether_Partner","MaritalStatus","Education_HighSchool","Education_Bachelor","Education_TechnicalDiploma","Education_Elementary","Education_NoneDegree","Education_Master","Education_MiddleSchool","Education_PhD","Education","GenderOther","GenderMale","GenderFemale","Occupation_Employed","Occupation_Apprenticeship","Occupation_Household","Occupation_None","Occupation_School","Occupation_Selfemployed","Occupation_Other","Occupation_University","Occupation","MainstreamMusic","Playinstrument","MusicEducation","Income","Income_Mean","IncomeImputation","ln_Income","MusicAppreciation_Mean","MusicAppreciationImputation","Outlier_Missing","Outlier_Missing_Panel","Number_Waves"
576,3373931195360,"männlich",45,"in einer festen Partnerschaft zusammenlebend",1,1,1,0,0,1,3,2,0,0,0,0,3,"Nein",6,0,0,30,0,0,0,0,0,"Soundqualität","2019-01-30","2019-01-30",2,"Bachelor","Angestellte/r","3.001 Euro bis 3.500 Euro",4,0,0,0,0,0,1,0,0,0,0,0,6,0.5,0,0,0.333333333333333,0.166666666666667,0,1,0,6,0,1.94591014905531,1.94591014905531,0,0,0,30,0,0,30,0,1,0,0,30,0,3.43398720448515,3.43398720448515,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,2,0,1,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,3,4,0,0,3250,4250,3250,8.08641027532378,5.6,6,0,0,5
878,3339423139440,"männlich",58,"allein lebend",0,0,0,0,1,35,5,2,0,0,0,0,3,"Nein",3,0,0,0,0,0,0,0,0,"Soundqualität","2019-01-30","2019-01-30",2,"Mittlere Reife / Realschulabschluss","Angestellte/r","2.001 Euro bis 2.500 Euro",4,0,0,0,0,0,1,0,0,0,0,0,42,0.119047619047619,0,0,0.0476190476190476,0.833333333333333,0,1,0,42,0,3.76120011569356,3.76120011569356,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,3,4,1,2,2250,2250,2250,7.71868549519847,2.4,3,0,0,5
1016,4018109219600,"männlich",44,"in einer festen Partnerschaft zusammenlebend",1,2,1,0,0,7,1,2,0,0,0,0,4,"Nein",5,0,0,0,0,0,0,0,0,"Gewohnheit","2019-01-30","2019-01-30",2,"Mittlere Reife / Realschulabschluss","ohne Beschäftigung","501 Euro bis 1.000 Euro",4,0,0,0,0,0,1,0,0,0,0,0,10,0.1,0,0,0.2,0.7,0,1,0,10,0,2.39789527279837,2.39789527279837,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,4,0,0,750,950,750,6.62007320653036,4.2,5,0,0,5
1161,3974527307520,"weiblich",29,"in einer festen Partnerschaft zusammenlebend",1,2,0,0,0,14,0,20,0,10,0,0,4,"Ja",6,0,0,0,0,0,0,0,0,"Gewohnheit","2019-01-30","2019-01-30",2,"Bachelor","Angestellte/r","3.501 Euro bis 4.000 Euro",5,0,0,0,0,0,1,0,0,0,0,0,44,0,0.227272727272727,0,0.454545454545455,0.318181818181818,0,1,0,44,0,3.80666248977032,3.80666248977032,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,3,3,1,1,3750,3750,3750,8.22951111896446,6,6,0,0,5
1178,3993607443760,"männlich",35,"in einer festen Partnerschaft zusammenlebend",1,2,1,0,0,7,0,5,1,0,7,0,1,"Ja",2,0,0,0,0,0,0,0,0,"Gewohnheit","2019-01-30","2019-01-30",2,"Fachhochschulreife","Angestellte/r","mehr als 5.000 Euro",7,0,0,0,0,0,1,0,0,0,0,0,20,0,0,0.05,0.25,0.35,0.35,1,0,20,0,3.04452243772342,3.04452243772342,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,3,1,0,0,5250,3850,5250,8.56598335558567,2.2,2,0,0,5
747,3292795075440,"männlich",32,"in einer festen Partnerschaft zusammenlebend",0,0,1,0,0,25,5,10,0,4,0,0,4,"Ja",4,0,0,0,0,0,0,9,0,"Gewohnheit","2019-01-30","2019-01-30",2,"Mittlere Reife / Realschulabschluss","Angestellte/r","3.501 Euro bis 4.000 Euro",2,0,0,0,0,0,1,0,0,0,0,0,44,0.113636363636364,0.0909090909090909,0,0.227272727272727,0.568181818181818,0,1,0,44,0,3.80666248977032,3.80666248977032,0,0,0,0,0,9,9,0,0,0,1,9,0,2.30258509299405,2.30258509299405,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,3,6,0,0,3750,3750,3750,8.22951111896446,5,4,0,0,5
469,3904980331600,"weiblich",50,"in einer festen Partnerschaft zusammenlebend",1,2,1,0,0,5,0,0,0,0,0,0,1,"Nein",1,0,0,0,0,0,0,0,0,"ich kaufe keine Musik","2019-01-30","2019-01-30",2,"Master / Diplom / Magister / Staatsexamen","Angestellte/r","2.501 Euro bis 3.000 Euro",2,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,1,0,1,0,5,0,1.79175946922805,1.79175946922805,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,2,0,0,1,1,0,0,0,0,0,0,0,3,6,0,0,2750,1750,2750,7.91935619066062,1,1,0,0,5
1152,3856463131280,"weiblich",29,"allein lebend",0,0,0,0,1,2,0,1,0,2,0,0,2,"Nein",4,0,0,0,0,0,0,10,0,"Flexibilität","2019-01-30","2019-01-30",2,"Bachelor","Angestellte/r","2.001 Euro bis 2.500 Euro",3,0,0,0,0,0,1,0,0,0,0,0,5,0,0.4,0,0.2,0.4,0,1,0,5,0,1.79175946922805,1.79175946922805,0,0,0,0,0,10,10,0,0,0,1,10,0,2.39789527279837,2.39789527279837,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,3,5,1,2,2250,2250,2250,7.71868549519847,4.8,4,0,0,5
854,3267015843520,"männlich",61,"in einer festen Partnerschaft zusammenlebend",1,2,1,0,0,3,0,0,0,0,4,0,2,"Nein",1,0,0,0,0,0,0,0,0,"ich kaufe keine Musik","2019-01-30","2019-01-30",2,"Mittlere Reife / Realschulabschluss","Angestellte/r","2.501 Euro bis 3.000 Euro",2,0,0,0,0,0,1,0,0,0,0,0,7,0,0,0,0,0.428571428571429,0.571428571428571,1,0,7,0,2.07944154167984,2.07944154167984,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,3,6,0,0,2750,2450,2750,7.91935619066062,2.6,1,0,0,5
727,3939329195360,"männlich",40,"in einer festen Partnerschaft zusammenlebend",1,2,1,0,1,7,0,0,0,40,0,0,1,"Ja",7,0,0,0,0,0,0,10,0,"ich kaufe keine Musik","2019-01-30","2019-01-30",2,"Bachelor","Angestellte/r","3.501 Euro bis 4.000 Euro",7,0,0,0,0,0,1,0,0,0,0,0,47,0,0.851063829787234,0,0,0.148936170212766,0,1,0,47,0,3.87120101090789,3.87120101090789,0,0,0,0,0,10,10,0,0,0,1,10,0,2.39789527279837,2.39789527279837,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,3,1,0,1,3750,3750,3750,8.22951111896446,6.8,7,0,0,5
593,3672479115360,"männlich",58,"allein lebend",1,1,1,0,0,1,2,0,0,0,0,0,3,"Nein",4,0,0,0,0,0,0,0,0,"Gewohnheit","2019-01-30","2019-01-30",2,"Hauptschulabschluss","Angestellte/r","1.001 Euro bis 1.500 Euro",7,0,0,0,0,0,1,0,0,0,0,0,3,0.666666666666667,0,0,0,0.333333333333333,0,1,0,3,0,1.38629436111989,1.38629436111989,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3,1,0,0,1250,1250,1250,7.13089883029635,3.6,4,0,0,5
722,3989004227360,"weiblich",65,"allein lebend UND in einer festen Partnerschaft",1,1,1,0,1,7,0,0,0,0,0,0,1,"Nein",1,0,0,0,0,0,0,0,0,"ich kaufe keine Musik","2019-01-30","2019-01-30",2,"Abitur","Hausmann / Hausfrau","501 Euro bis 1.000 Euro",5,0,0,0,0,0,1,0,0,0,0,0,7,0,0,0,0,1,0,1,0,7,0,2.07944154167984,2.07944154167984,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,3,0,1,750,1050,750,6.62007320653036,1.2,1,0,0,5
1548,3426713851920,"männlich",58,"in einer festen Partnerschaft zusammenlebend",0,0,1,0,0,7,6,10,0,10,0,0,2,"Nein",6,0,0,0,0,30,0,25,0,"Soundqualität","2019-01-30","2019-01-30",2,"Hauptschulabschluss","Angestellte/r","1.501 Euro bis 2.000 Euro",3,0,0,0,0,0,1,0,0,0,0,0,33,0.181818181818182,0.303030303030303,0,0.303030303030303,0.212121212121212,0,1,0,33,0,3.52636052461616,3.52636052461616,0,0,0,0,30,25,55,0,0,0.545454545454545,0.454545454545455,55,0,4.02535169073515,4.02535169073515,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,2,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3,5,0,0,1750,3850,1750,7.46737106691756,5.4,6,0,0,5
1025,3974657371280,"männlich",61,"in einer festen Partnerschaft zusammenlebend",0,0,1,0,0,12,6,6,0,0,1,0,2,"Ja",6,60,0,0,0,0,0,0,0,"Flexibilität","2019-01-30","2019-01-30",2,"Bachelor","Hausmann / Hausfrau","3.001 Euro bis 3.500 Euro",5,0,0,0,0,0,1,0,0,0,0,0,25,0.24,0,0,0.24,0.48,0.04,1,0,25,0,3.25809653802148,3.25809653802148,0,0,0,60,0,0,60,0,1,0,0,60,0,4.11087386417331,4.11087386417331,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,1,3,0,0,3250,3250,3250,8.08641027532378,6,6,0,0,5
646,3667497019680,"männlich",47,"in einer festen Partnerschaft zusammenlebend",1,1,1,0,0,15,5,2,0,0,0,0,2,"Ja",4,0,0,0,0,0,0,0,0,"Atmosphäre","2019-01-30","2019-01-30",2,"Fachhochschulreife","Sonstiges","1.001 Euro bis 1.500 Euro",2,0,0,0,0,0,1,0,0,0,0,0,22,0.227272727272727,0,0,0.0909090909090909,0.681818181818182,0,1,0,22,0,3.13549421592915,3.13549421592915,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,4,6,0,0,1250,1650,1250,7.13089883029635,4.2,4,0,0,5
890,3483514587440,"weiblich",17,"allein lebend UND in einer festen Partnerschaft",0,0,1,0,0,2,2,0,2,0,0,0,4,"Nein",1,0,0,0,0,0,0,0,0,"Soundqualität","2019-01-30","2019-01-30",2,"Mittlere Reife / Realschulabschluss","Auszubildende/r","501 Euro bis 1.000 Euro",7,0,0,0,0,0,1,0,0,0,0,0,6,0.333333333333333,0,0.333333333333333,0,0.333333333333333,0,1,0,6,0,1.94591014905531,1.94591014905531,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,2,1,0,0,750,950,750,6.62007320653036,1,1,0,0,5
1558,3326037851840,"männlich",57,"in einer festen Partnerschaft zusammenlebend",1,2,1,0,1,3,3,2,2,0,1,0,7,"Ja",7,31,0,0,0,0,0,0,0,"Atmosphäre","2019-01-30","2019-01-30",2,"Mittlere Reife / Realschulabschluss","ohne Beschäftigung","2.001 Euro bis 2.500 Euro",5,0,0,0,0,0,1,0,0,0,0,0,11,0.272727272727273,0,0.181818181818182,0.181818181818182,0.272727272727273,0.0909090909090909,1,0,11,0,2.484906649788,2.484906649788,0,0,0,31,0,0,31,0,1,0,0,31,0,3.46573590279973,3.46573590279973,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,3,0,1,2250,2250,2250,7.71868549519847,7,7,0,0,5
913,3775178363600,"männlich",59,"in einer festen Partnerschaft zusammenlebend",1,5,1,0,0,45,2,0,0,0,2,0,2,"Nein",5,0,0,0,0,0,0,0,0,"Soundqualität","2019-01-30","2019-01-30",2,"Master / Diplom / Magister / Staatsexamen","Angestellte/r","3.001 Euro bis 3.500 Euro",3,0,0,0,0,0,1,0,0,0,0,0,49,0.0408163265306122,0,0,0,0.918367346938776,0.0408163265306122,1,0,49,0,3.91202300542815,3.91202300542815,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,1,0,0,2,0,1,0,1,0,0,0,0,0,0,0,3,5,0,0,3250,3550,3250,8.08641027532378,4.4,5,0,0,5
4555,3756349499200,"männlich",40,"in einer festen Partnerschaft zusammenlebend",1,2,0,0,0,10,0,5,0,0,0,0,1,"Nein",4,0,0,0,0,0,0,0,0,"Sonstiges","2019-01-30","2019-01-30",2,"Master / Diplom / Magister / Staatsexamen","Selbständige/r","3.501 Euro bis 4.000 Euro",5,0,0,0,0,0,1,0,0,0,0,0,15,0,0,0,0.333333333333333,0.666666666666667,0,1,0,15,0,2.77258872223978,2.77258872223978,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,1,0,0,3,3,1,1,3750,3950,3750,8.22951111896446,2.4,4,0,0,5
914,3401841939360,"männlich",34,"in einer festen Partnerschaft zusammenlebend",0,0,0,0,0,4,2,2,0,2,25,0,5,"Ja",7,0,0,0,0,20,20,10,0,"Soundqualität","2019-01-30","2019-01-30",2,"Master / Diplom / Magister / Staatsexamen","Selbständige/r","4.501 Euro bis 5.000 Euro",4,0,0,0,0,0,1,0,0,0,0,0,35,0.0571428571428571,0.0571428571428571,0,0.0571428571428571,0.114285714285714,0.714285714285714,1,0,35,0,3.58351893845611,3.58351893845611,0,0,0,0,40,10,50,0,0,0.8,0.2,50,0,3.93182563272433,3.93182563272433,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,1,0,0,3,4,1,1,4750,4650,4750,8.46589989702869,6.6,7,0,0,5
542,3856682971920,"männlich",42,"in einer festen Partnerschaft zusammenlebend",1,1,1,0,0,50,0,0,0,0,2,0,1,"Ja",4,0,0,0,0,0,0,0,0,"Sonstiges","2019-01-30","2019-01-30",2,"Abitur","Angestellte/r","4.501 Euro bis 5.000 Euro",3,0,0,0,0,0,1,0,0,0,0,0,52,0,0,0,0,0.961538461538462,0.0384615384615385,1,0,52,0,3.97029191355212,3.97029191355212,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,2,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,3,5,0,0,4750,4650,4750,8.46589989702869,3,4,0,0,5
794,3984329963520,"männlich",54,"in einer festen Partnerschaft zusammenlebend",1,4,1,0,0,14,4,2,1,0,0,0,1,"Ja",7,0,10,0,0,0,0,0,0,"Gewohnheit","2019-01-30","2019-01-30",2,"Mittlere Reife / Realschulabschluss","Angestellte/r","4.001 Euro bis 4.500 Euro",4,0,0,0,0,0,1,0,0,0,0,0,21,0.19047619047619,0,0.0476190476190476,0.0952380952380952,0.666666666666667,0,1,0,21,0,3.09104245335832,3.09104245335832,0,0,0,10,0,0,10,0,1,0,0,10,0,2.39789527279837,2.39789527279837,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,3,4,0,0,4250,4450,4250,8.35467426191846,7,7,0,0,5
-1,3259372979600,"männlich",49,"in einer festen Partnerschaft zusammenlebend",1,2,0,0,0,5,5,0,0,0,0,0,3,"Ja",5,6,0,0,0,0,0,5,0,"Flexibilität","2019-01-30","2019-01-30",2,"Master / Diplom / Magister / Staatsexamen","Angestellte/r","2.001 Euro bis 2.500 Euro",5,0,0,0,0,0,1,0,0,0,0,0,10,0.5,0,0,0,0.5,0,1,0,10,0,2.39789527279837,2.39789527279837,0,0,0,6,0,5,11,0,0.545454545454545,0,0.454545454545455,11,0,2.484906649788,2.484906649788,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,2,0,1,0,1,0,0,0,0,0,0,0,3,3,1,1,2250,2350,2250,7.71868549519847,5.6,5,0,0,5
819,3588717851920,"weiblich",60,"allein lebend",1,2,1,0,0,3,20,0,0,0,0,0,1,"Nein",7,10,0,0,0,0,0,0,0,"Sonstiges","2019-01-30","2019-01-30",2,"Abitur","Selbständige/r","1.501 Euro bis 2.000 Euro",6,0,0,0,0,0,1,0,0,0,0,0,23,0.869565217391304,0,0,0,0.130434782608696,0,1,0,23,0,3.17805383034795,3.17805383034795,0,0,0,10,0,0,10,0,1,0,0,10,0,2.39789527279837,2.39789527279837,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,3,2,0,0,1750,1450,1750,7.46737106691756,6.2,7,0,0,5
822,3538262291920,"weiblich",57,"allein lebend",0,0,1,0,0,30,0,0,0,0,20,0,3,"Nein",1,0,0,0,0,0,0,0,0,"Atmosphäre","2019-01-30","2019-01-30",2,"Hauptschulabschluss","Angestellte/r","2.001 Euro bis 2.500 Euro",5,22,0,0,0,0,1,0,0,0,0,0,50,0,0,0,0,0.6,0.4,1,0,50,0,3.93182563272433,3.93182563272433,0,0,0,0,0,0,0,22,0,0,0,22,0,3.13549421592915,0,3.13549421592915,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,3,0,0,2250,2250,2250,7.71868549519847,1.6,1,0,0,5
744,3456062027920,"männlich",48,"allein lebend",0,0,1,0,0,49,0,3,0,0,3,0,3,"Nein",4,0,0,0,0,0,0,0,0,"Sonstiges","2019-01-30","2019-01-30",2,"Abitur","Angestellte/r","1.001 Euro bis 1.500 Euro",4,0,0,0,0,0,1,0,0,0,0,0,55,0,0,0,0.0545454545454545,0.890909090909091,0.0545454545454545,1,0,55,0,4.02535169073515,4.02535169073515,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,3,4,0,0,1250,1250,1250,7.13089883029635,3.2,4,0,0,5
1504,3341951371440,"weiblich",46,"in einer festen Partnerschaft zusammenlebend",1,2,0,0,1,10,1,3,2,0,2,2,3,"Ja",4,20,0,0,0,0,0,0,0,"Atmosphäre","2019-01-30","2019-01-30",2,"Master / Diplom / Magister / Staatsexamen","Angestellte/r","4.501 Euro bis 5.000 Euro",2,0,0,20,20,0,1,0,0,0,0,2,18,0.0555555555555556,0,0.111111111111111,0.166666666666667,0.555555555555556,0.111111111111111,1,0,20,0,3.04452243772342,2.94443897916644,1.09861228866811,0,0,40,0,0,40,20,1,0,0,60,0,4.11087386417331,3.71357206670431,3.04452243772342,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,2,0,0,1,1,0,0,0,0,0,0,0,3,6,1,2,4750,4050,4750,8.46589989702869,4.6,4,0,0,5
1165,3892478163760,"weiblich",64,"allein lebend",1,1,1,1,1,6,1,0,0,0,0,2,1,"Nein",2,0,0,20,0,0,0,0,0,"Gewohnheit","2019-01-30","2019-01-30",2,"Mittlere Reife / Realschulabschluss","Angestellte/r","2.001 Euro bis 2.500 Euro",4,25,0,0,0,0,1,0,0,0,0,2,7,0.142857142857143,0,0,0,0.857142857142857,0,1,0,9,0,2.30258509299405,2.07944154167984,1.09861228866811,0,0,20,0,0,20,25,1,0,0,45,0,3.8286413964891,3.04452243772342,3.25809653802148,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,3,4,0,1,2250,2150,2250,7.71868549519847,1.4,2,0,0,5
1290,3563927579680,"weiblich",47,"in einer festen Partnerschaft zusammenlebend",1,2,1,0,0,35,3,4,0,1,0,0,4,"Nein",7,16,0,45,0,0,0,7,0,"Soundqualität","2019-01-30","2019-01-30",2,"Mittlere Reife / Realschulabschluss","Angestellte/r","1.501 Euro bis 2.000 Euro",4,0,0,0,0,0,1,0,0,0,0,0,43,0.0697674418604651,0.0232558139534884,0,0.0930232558139535,0.813953488372093,0,1,0,43,0,3.78418963391826,3.78418963391826,0,0,0,61,0,7,68,0,0.897058823529412,0,0.102941176470588,68,0,4.23410650459726,4.23410650459726,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,3,4,0,0,1750,2750,1750,7.46737106691756,7,7,0,0,5
1242,3293998219760,"männlich",41,"allein lebend",1,1,1,0,0,2,0,15,0,0,0,0,4,"Nein",3,0,0,0,0,0,0,0,0,"ich kaufe keine Musik","2019-01-30","2019-01-30",2,"Mittlere Reife / Realschulabschluss","ohne Beschäftigung","weniger als 500 Euro",3,0,0,0,0,0,1,0,0,0,0,0,17,0,0,0,0.88235294117647,0.117647058823529,0,1,0,17,0,2.89037175789616,2.89037175789616,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,5,0,0,250,650,250,5.52146091786225,4.6,3,0,0,5
949,3499349763360,"männlich",45,"in einer festen Partnerschaft zusammenlebend",1,2,1,0,0,15,0,2,0,0,0,0,4,"Nein",2,0,0,0,0,0,0,0,0,"ich kaufe keine Musik","2019-01-30","2019-01-30",2,"Master / Diplom / Magister / Staatsexamen","Angestellte/r","2.501 Euro bis 3.000 Euro",4,0,0,0,0,0,1,0,0,0,0,0,17,0,0,0,0.117647058823529,0.88235294117647,0,1,0,17,0,2.89037175789616,2.89037175789616,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,2,0,1,0,1,0,0,0,0,0,0,0,3,4,0,0,2750,1750,2750,7.91935619066062,1.8,2,0,0,5
938,4020115451280,"männlich",40,"in einer festen Partnerschaft zusammenlebend",1,1,1,0,0,1,1,7,2,0,0,0,3,"Ja",5,20,0,0,0,0,0,0,0,"Atmosphäre","2019-01-30","2019-01-30",2,"Promotion","Angestellte/r","3.501 Euro bis 4.000 Euro",6,0,0,0,0,0,1,0,0,0,0,0,11,0.0909090909090909,0,0.181818181818182,0.636363636363636,0.0909090909090909,0,1,0,11,0,2.484906649788,2.484906649788,0,0,0,20,0,0,20,0,1,0,0,20,0,3.04452243772342,3.04452243772342,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,2,0,1,0,1,0,0,0,0,0,0,0,3,2,0,0,3750,3850,3750,8.22951111896446,4.8,5,0,0,5
590,3887457259840,"weiblich",47,"allein lebend",0,0,1,0,0,5,2,0,0,0,0,0,4,"Nein",4,0,0,0,0,0,0,0,0,"Soundqualität","2019-01-30","2019-01-30",2,"Mittlere Reife / Realschulabschluss","Angestellte/r","1.001 Euro bis 1.500 Euro",6,0,0,0,0,0,1,0,0,0,0,0,7,0.285714285714286,0,0,0,0.714285714285714,0,1,0,7,0,2.07944154167984,2.07944154167984,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,3,2,0,0,1250,1250,1250,7.13089883029635,3.4,4,0,0,5
